Data Rif;Category;Segment;Products;Customers;Regione;Provincia;Channel;Standard Units
42957;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;60
42957;Tamponi;Blue Box;Product 5;Customer 106;Puglia;BA;DISCOUNT;24
42957;Tamponi;Blue Box;Product 5;Customer 113;Basilicata;PZ;GD;3
42957;Tamponi;Blue Box;Product 5;Customer 118;Campania;CE;DISCOUNT;120
42957;Tamponi;Blue Box;Product 7;Customer 24;Lombardia;VA;DO;60
42957;Tamponi;Compak;Product 8;Customer 20;Sicilia;EN;DO;48
42957;Tamponi;Compak;Product 8;Customer 45;Lazio;RM;DO;16
42957;Tamponi;Compak;Product 8;Customer 106;Puglia;BA;DISCOUNT;19,2
42957;Tamponi;Compak;Product 8;Customer 113;Basilicata;PZ;GD;1,6
42957;Tamponi;Compak;Product 8;Customer 113;Lombardia;BG;GD;16
42957;Tamponi;Compak;Product 8;Customer 118;Campania;CE;DISCOUNT;96
42957;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
42957;Tamponi;Compak;Product 9;Customer 30;Piemonte;NO;GD;126,0504
42957;Tamponi;Compak;Product 10;Customer 20;Sicilia;EN;DO;30,4
42957;Tamponi;Compak;Product 10;Customer 61;Veneto;PD;DO;12
42957;Tamponi;Compak;Product 10;Customer 106;Puglia;BA;DISCOUNT;19,2
42957;Tamponi;Compak;Product 10;Customer 113;Basilicata;PZ;GD;1,6
42957;Tamponi;Compak;Product 10;Customer 118;Campania;CE;DISCOUNT;96
42957;Tamponi;Compak;Product 11;Customer 24;Lombardia;VA;DO;86,43456
42957;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;25,5864
42957;Tamponi;Digital;Product 15;Customer 20;Sicilia;EN;DO;31,983
42957;Tamponi;Digital;Product 15;Customer 30;Piemonte;NO;GD;10,661
42957;Tamponi;Pearl;Product 18;Customer 30;Piemonte;NO;GD;10
42957;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;6,30063
42957;Tamponi;Pearl;Product 19;Customer 113;Lombardia;BG;GD;9,0009
42958;Tamponi;Blue Box;Product 1;Customer 57;Lazio;RM;INGROSSO;6,30063
42958;Tamponi;Blue Box;Product 2;Customer 30;Piemonte;TO;GD;10,80108
42958;Tamponi;Blue Box;Product 2;Customer 56;Calabria;CZ;GD;21,60216
42958;Tamponi;Blue Box;Product 3;Customer 47;Emilia Romagna;RN;DO;6
42958;Tamponi;Blue Box;Product 3;Customer 57;Lazio;RM;INGROSSO;16
42958;Tamponi;Blue Box;Product 3;Customer 110;Puglia;BA;GD;28
42958;Tamponi;Blue Box;Product 4;Customer 30;Campania;BN;GD;12
42958;Tamponi;Blue Box;Product 4;Customer 47;Emilia Romagna;RN;DO;6
42958;Tamponi;Blue Box;Product 4;Customer 73;Emilia Romagna;FC;DO;3
42958;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
42958;Tamponi;Blue Box;Product 5;Customer 47;Emilia Romagna;RN;DO;6
42958;Tamponi;Blue Box;Product 5;Customer 57;Lazio;RM;INGROSSO;16
42958;Tamponi;Blue Box;Product 6;Customer 56;Calabria;CZ;GD;12
42958;Tamponi;Blue Box;Product 6;Customer 57;Lazio;RM;INGROSSO;16
42958;Tamponi;Blue Box;Product 7;Customer 30;Lazio;RM;GD;60
42958;Tamponi;Blue Box;Product 7;Customer 47;Emilia Romagna;RN;DO;6
42958;Tamponi;Blue Box;Product 7;Customer 55;Umbria;PG;GD;60
42958;Tamponi;Blue Box;Product 7;Customer 73;Emilia Romagna;FC;DO;3
42958;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
42958;Tamponi;Compak;Product 8;Customer 42;Abruzzo;CH;DO;112
42958;Tamponi;Compak;Product 8;Customer 46;Calabria;CS;DO;32
42958;Tamponi;Compak;Product 8;Customer 46;Campania;CE;DO;16
42958;Tamponi;Compak;Product 8;Customer 47;Emilia Romagna;RN;DO;3,2
42958;Tamponi;Compak;Product 8;Customer 56;Calabria;CZ;GD;16
42958;Tamponi;Compak;Product 8;Customer 57;Lazio;RM;INGROSSO;12
42958;Tamponi;Compak;Product 8;Customer 147;Sicilia;CT;GD;16
42958;Tamponi;Compak;Product 9;Customer 30;Piemonte;TO;GD;72,0288
42958;Tamponi;Compak;Product 9;Customer 47;Emilia Romagna;RN;DO;4,80192
42958;Tamponi;Compak;Product 9;Customer 73;Emilia Romagna;FC;DO;2,40096
42958;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
42958;Tamponi;Compak;Product 10;Customer 47;Emilia Romagna;RN;DO;3,2
42958;Tamponi;Compak;Product 10;Customer 57;Lazio;RM;INGROSSO;12
42958;Tamponi;Compak;Product 10;Customer 147;Marche;AN;GD;15,2
42958;Tamponi;Compak;Product 11;Customer 30;Campania;BN;GD;14,40576
42958;Tamponi;Compak;Product 11;Customer 47;Emilia Romagna;RN;DO;4,80192
42958;Tamponi;Compak;Product 11;Customer 73;Emilia Romagna;FC;DO;2,40096
42958;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42958;Tamponi;Digital;Product 13;Customer 47;Emilia Romagna;RN;DO;9,5949
42958;Tamponi;Digital;Product 13;Customer 69;Sicilia;RG;GD;25,5864
42958;Tamponi;Digital;Product 15;Customer 30;Lazio;RM;GD;10,661
42958;Tamponi;Digital;Product 15;Customer 30;Piemonte;TO;GD;10,661
42958;Tamponi;Digital;Product 15;Customer 47;Emilia Romagna;RN;DO;9,5949
42958;Tamponi;Pearl;Product 18;Customer 30;Lazio;RM;GD;10
42958;Tamponi;Pearl;Product 19;Customer 30;Campania;BN;GD;0,90009
42958;Tamponi;Pearl;Product 19;Customer 30;Piemonte;TO;GD;1,80018
42961;Tamponi;Blue Box;Product 3;Customer 88;Puglia;BT;DO;98
42961;Tamponi;Blue Box;Product 3;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;24
42961;Tamponi;Blue Box;Product 4;Customer 91;Veneto;VI;DO;96
42961;Tamponi;Blue Box;Product 4;Customer 116;Veneto;VR;DO;96
42961;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;72
42961;Tamponi;Blue Box;Product 5;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;24
42961;Tamponi;Blue Box;Product 7;Customer 32;Toscana;PI;GD;60
42961;Tamponi;Blue Box;Product 7;Customer 32;Veneto;VE;GD;60
42961;Tamponi;Blue Box;Product 7;Customer 91;Veneto;VI;DO;60
42961;Tamponi;Blue Box;Product 7;Customer 116;Veneto;VR;DO;120
42961;Tamponi;Blue Box;Product 7;Customer 159;Toscana;FI;GD;120
42961;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;16
42961;Tamponi;Compak;Product 8;Customer 46;Umbria;PG;DO;16
42961;Tamponi;Compak;Product 8;Customer 88;Puglia;BT;DO;48
42961;Tamponi;Compak;Product 8;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;19,2
42961;Tamponi;Compak;Product 8;Customer 147;Lazio;RM;GD;16
42961;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
42961;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;91,2
42961;Tamponi;Compak;Product 10;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;19,2
42961;Tamponi;Compak;Product 11;Customer 159;Toscana;FI;GD;86,43456
42961;Tamponi;Digital;Product 13;Customer 147;Lazio;RM;GD;12,7932
42961;Tamponi;Digital;Product 13;Customer 147;Lombardia;BS;GD;12,7932
42961;Tamponi;Digital;Product 15;Customer 24;Lombardia;VA;DO;63,966
42961;Tamponi;Digital;Product 15;Customer 147;Lombardia;BS;GD;10,661
42963;Tamponi;Blue Box;Product 2;Customer 49;Sardegna;OR;GD;21,60216
42963;Tamponi;Blue Box;Product 2;Customer 84;Lazio;RM;DO;32,40324
42963;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;26
42963;Tamponi;Blue Box;Product 3;Customer 84;Lazio;RM;DO;196
42963;Tamponi;Blue Box;Product 3;Customer 128;Piemonte;AL;DISCOUNT;24
42963;Tamponi;Blue Box;Product 4;Customer 73;Lombardia;BG;DO;6
42963;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
42963;Tamponi;Blue Box;Product 5;Customer 7;Veneto;PD;DO;72
42963;Tamponi;Blue Box;Product 5;Customer 45;Sardegna;SU;DO;72
42963;Tamponi;Blue Box;Product 5;Customer 84;Lazio;RM;DO;216
42963;Tamponi;Blue Box;Product 5;Customer 94;Puglia;BA;GD;12
42963;Tamponi;Blue Box;Product 5;Customer 128;Piemonte;AL;DISCOUNT;24
42963;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;TO;GD;60
42963;Tamponi;Blue Box;Product 7;Customer 73;Lombardia;BG;DO;6
42963;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
42963;Tamponi;Blue Box;Product 7;Customer 154;Veneto;VR;DO;12
42963;Tamponi;Compak;Product 8;Customer 7;Veneto;PD;DO;112
42963;Tamponi;Compak;Product 8;Customer 49;Sardegna;OR;GD;16
42963;Tamponi;Compak;Product 8;Customer 84;Lazio;RM;DO;112
42963;Tamponi;Compak;Product 8;Customer 128;Piemonte;AL;DISCOUNT;19,2
42963;Tamponi;Compak;Product 8;Customer 154;Veneto;VR;DO;6,4
42963;Tamponi;Compak;Product 9;Customer 73;Lombardia;BG;DO;4,80192
42963;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
42963;Tamponi;Compak;Product 10;Customer 7;Veneto;PD;DO;152
42963;Tamponi;Compak;Product 10;Customer 49;Sardegna;OR;GD;45,6
42963;Tamponi;Compak;Product 10;Customer 84;Lazio;RM;DO;91,2
42963;Tamponi;Compak;Product 10;Customer 94;Puglia;BA;GD;15,2
42963;Tamponi;Compak;Product 10;Customer 128;Piemonte;AL;DISCOUNT;19,2
42963;Tamponi;Compak;Product 10;Customer 154;Veneto;VR;DO;6,4
42963;Tamponi;Compak;Product 11;Customer 73;Lombardia;BG;DO;4,80192
42963;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42963;Tamponi;Digital;Product 13;Customer 73;Lombardia;BG;DO;3,1983
42963;Tamponi;Digital;Product 13;Customer 113;Lombardia;BG;GD;25,5864
42963;Tamponi;Digital;Product 15;Customer 46;Lazio;RM;DO;21,322
42963;Tamponi;Digital;Product 15;Customer 73;Lombardia;BG;DO;3,1983
42963;Tamponi;Pearl;Product 18;Customer 113;Lombardia;BG;GD;20
42963;Tamponi;Pearl;Product 19;Customer 113;Lombardia;BG;GD;18,0018
42964;Tamponi;Blue Box;Product 1;Customer 52;Estero;**;GD;54,0054
42964;Tamponi;Blue Box;Product 3;Customer 35;Abruzzo;PE;DRUGSTORE;910
42964;Tamponi;Blue Box;Product 3;Customer 110;Puglia;BA;GD;14
42964;Tamponi;Blue Box;Product 3;Customer 117;Piemonte;CN;DO;98
42964;Tamponi;Blue Box;Product 3;Customer 120;Sicilia;TP;DO;14
42964;Tamponi;Blue Box;Product 3;Customer 143;Campania;CE;GD;196
42964;Tamponi;Blue Box;Product 3;Customer 163;Veneto;VR;DO;10
42964;Tamponi;Blue Box;Product 4;Customer 30;Piemonte;NO;GD;96
42964;Tamponi;Blue Box;Product 4;Customer 69;Sicilia;RG;GD;96
42964;Tamponi;Blue Box;Product 4;Customer 73;Lombardia;MB;DO;3
42964;Tamponi;Blue Box;Product 4;Customer 73;Lombardia;PV;DO;3
42964;Tamponi;Blue Box;Product 5;Customer 21;Toscana;SI;GD;72
42964;Tamponi;Blue Box;Product 5;Customer 35;Abruzzo;PE;DRUGSTORE;1140
42964;Tamponi;Blue Box;Product 5;Customer 110;Puglia;BA;GD;12
42964;Tamponi;Blue Box;Product 5;Customer 117;Piemonte;CN;DO;72
42964;Tamponi;Blue Box;Product 5;Customer 120;Sicilia;TP;DO;12
42964;Tamponi;Blue Box;Product 5;Customer 143;Campania;CE;GD;144
42964;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;NO;GD;120
42964;Tamponi;Blue Box;Product 7;Customer 69;Sicilia;RG;GD;120
42964;Tamponi;Blue Box;Product 7;Customer 73;Lombardia;MB;DO;3
42964;Tamponi;Blue Box;Product 7;Customer 73;Lombardia;PV;DO;3
42964;Tamponi;Compak;Product 8;Customer 21;Puglia;BA;GD;32
42964;Tamponi;Compak;Product 8;Customer 35;Abruzzo;PE;DRUGSTORE;672
42964;Tamponi;Compak;Product 8;Customer 43;Trentino Alto Adige;TN;DO;16
42964;Tamponi;Compak;Product 8;Customer 46;Calabria;CS;DO;16
42964;Tamponi;Compak;Product 8;Customer 66;Sicilia;RG;GD;48
42964;Tamponi;Compak;Product 8;Customer 110;Puglia;BA;GD;32
42964;Tamponi;Compak;Product 8;Customer 113;Basilicata;PZ;GD;32
42964;Tamponi;Compak;Product 8;Customer 113;Lombardia;BG;GD;16
42964;Tamponi;Compak;Product 8;Customer 117;Piemonte;CN;DO;32
42964;Tamponi;Compak;Product 8;Customer 120;Sicilia;TP;DO;16
42964;Tamponi;Compak;Product 8;Customer 143;Campania;CE;GD;144
42964;Tamponi;Compak;Product 9;Customer 54;Lombardia;MI;GD;126,0504
42964;Tamponi;Compak;Product 9;Customer 73;Lombardia;MB;DO;2,40096
42964;Tamponi;Compak;Product 9;Customer 73;Lombardia;PV;DO;2,40096
42964;Tamponi;Compak;Product 10;Customer 21;Puglia;BA;GD;30,4
42964;Tamponi;Compak;Product 10;Customer 35;Abruzzo;PE;DRUGSTORE;680
42964;Tamponi;Compak;Product 10;Customer 110;Puglia;BA;GD;15,2
42964;Tamponi;Compak;Product 10;Customer 113;Basilicata;PZ;GD;15,2
42964;Tamponi;Compak;Product 10;Customer 113;Lombardia;BG;GD;15,2
42964;Tamponi;Compak;Product 10;Customer 117;Piemonte;CN;DO;30,4
42964;Tamponi;Compak;Product 10;Customer 120;Sicilia;TP;DO;15,2
42964;Tamponi;Compak;Product 10;Customer 144;Lombardia;PV;GD;30,4
42964;Tamponi;Compak;Product 10;Customer 146;Veneto;TV;DO;91,2
42964;Tamponi;Compak;Product 11;Customer 54;Lombardia;MI;GD;259,30368
42964;Tamponi;Compak;Product 11;Customer 73;Lombardia;MB;DO;2,40096
42964;Tamponi;Compak;Product 11;Customer 73;Lombardia;PV;DO;2,40096
42964;Tamponi;Digital;Product 13;Customer 52;Estero;**;GD;25,5864
42964;Tamponi;Digital;Product 13;Customer 73;Lombardia;PV;DO;3,1983
42964;Tamponi;Digital;Product 13;Customer 113;Basilicata;PZ;GD;12,7932
42964;Tamponi;Digital;Product 15;Customer 73;Lombardia;PV;DO;3,1983
42964;Tamponi;Digital;Product 15;Customer 113;Basilicata;PZ;GD;10,661
42964;Tamponi;Digital;Product 15;Customer 113;Lombardia;BG;GD;10,661
42964;Tamponi;Pearl;Product 18;Customer 113;Basilicata;PZ;GD;20
42965;Tamponi;Blue Box;Product 1;Customer 53;Emilia Romagna;MO;GD;108,0108
42965;Tamponi;Blue Box;Product 2;Customer 49;Sardegna;OR;GD;43,20432
42965;Tamponi;Blue Box;Product 3;Customer 7;Veneto;PD;DO;98
42965;Tamponi;Blue Box;Product 3;Customer 10;Calabria;RC;INGROSSO;14
42965;Tamponi;Blue Box;Product 3;Customer 75;Lazio;RM;GD;196
42965;Tamponi;Blue Box;Product 4;Customer 30;Campania;BN;GD;12
42965;Tamponi;Blue Box;Product 4;Customer 30;Piemonte;NO;GD;96
42965;Tamponi;Blue Box;Product 4;Customer 73;Abruzzo;CH;DO;3
42965;Tamponi;Blue Box;Product 4;Customer 73;Veneto;TV;DO;6
42965;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
42965;Tamponi;Blue Box;Product 4;Customer 91;Umbria;PG;DO;12
42965;Tamponi;Blue Box;Product 4;Customer 159;Toscana;FI;GD;96
42965;Tamponi;Blue Box;Product 5;Customer 7;Veneto;PD;DO;72
42965;Tamponi;Blue Box;Product 5;Customer 10;Calabria;RC;INGROSSO;12
42965;Tamponi;Blue Box;Product 5;Customer 75;Lazio;RM;GD;144
42965;Tamponi;Blue Box;Product 6;Customer 10;Calabria;RC;INGROSSO;12
42965;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;NO;GD;120
42965;Tamponi;Blue Box;Product 7;Customer 53;Emilia Romagna;MO;GD;120
42965;Tamponi;Blue Box;Product 7;Customer 67;Lombardia;MI;GD;67,99983
42965;Tamponi;Blue Box;Product 7;Customer 73;Abruzzo;CH;DO;3
42965;Tamponi;Blue Box;Product 7;Customer 73;Veneto;TV;DO;6
42965;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
42965;Tamponi;Blue Box;Product 7;Customer 91;Umbria;PG;DO;10
42965;Tamponi;Compak;Product 8;Customer 10;Calabria;RC;INGROSSO;16
42965;Tamponi;Compak;Product 8;Customer 31;Calabria;CS;DO;8
42965;Tamponi;Compak;Product 8;Customer 45;Sardegna;SU;DO;112
42965;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;32
42965;Tamponi;Compak;Product 8;Customer 46;Umbria;PG;DO;16
42965;Tamponi;Compak;Product 8;Customer 49;Sardegna;OR;GD;64
42965;Tamponi;Compak;Product 8;Customer 75;Lazio;RM;GD;112
42965;Tamponi;Compak;Product 9;Customer 30;Campania;BN;GD;18,0072
42965;Tamponi;Compak;Product 9;Customer 30;Piemonte;NO;GD;90,036
42965;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;44,8
42965;Tamponi;Compak;Product 9;Customer 73;Abruzzo;CH;DO;2,40096
42965;Tamponi;Compak;Product 9;Customer 73;Veneto;TV;DO;4,80192
42965;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
42965;Tamponi;Compak;Product 10;Customer 10;Calabria;RC;INGROSSO;15,2
42965;Tamponi;Compak;Product 10;Customer 45;Sardegna;SU;DO;91,2
42965;Tamponi;Compak;Product 10;Customer 45;Toscana;PI;DO;91,2
42965;Tamponi;Compak;Product 10;Customer 49;Sardegna;OR;GD;76
42965;Tamponi;Compak;Product 10;Customer 75;Lazio;RM;GD;91,2
42965;Tamponi;Compak;Product 10;Customer 147;Veneto;PD;GD;15,2
42965;Tamponi;Compak;Product 11;Customer 30;Campania;BN;GD;14,40576
42965;Tamponi;Compak;Product 11;Customer 30;Piemonte;NO;GD;86,43456
42965;Tamponi;Compak;Product 11;Customer 73;Abruzzo;CH;DO;2,40096
42965;Tamponi;Compak;Product 11;Customer 73;Veneto;TV;DO;4,80192
42965;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42965;Tamponi;Compak;Product 11;Customer 91;Umbria;PG;DO;14,40576
42965;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;12,7932
42965;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;21,322
42965;Tamponi;Pearl;Product 18;Customer 30;Piemonte;NO;GD;56
42965;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;0,90009
42968;Tamponi;Blue Box;Product 1;Customer 78;Campania;SA;INGROSSO;10,80108
42968;Tamponi;Blue Box;Product 3;Customer 46;Calabria;CS;DO;42
42968;Tamponi;Blue Box;Product 3;Customer 46;Campania;CE;DO;14
42968;Tamponi;Blue Box;Product 3;Customer 56;Puglia;BT;GD;98
42968;Tamponi;Blue Box;Product 3;Customer 133;Campania;NA;GD;98
42968;Tamponi;Blue Box;Product 3;Customer 158;Lombardia;MI;DO;98
42968;Tamponi;Blue Box;Product 4;Customer 73;Abruzzo;PE;DO;3
42968;Tamponi;Blue Box;Product 4;Customer 160;Toscana;LI;GD;96
42968;Tamponi;Blue Box;Product 5;Customer 45;Liguria;SV;DO;72
42968;Tamponi;Blue Box;Product 5;Customer 52;Sardegna;SU;GD;72
42968;Tamponi;Blue Box;Product 5;Customer 56;Puglia;BT;GD;144
42968;Tamponi;Blue Box;Product 5;Customer 158;Lombardia;MI;DO;72
42968;Tamponi;Blue Box;Product 6;Customer 52;Sardegna;SU;GD;144
42968;Tamponi;Blue Box;Product 6;Customer 133;Campania;NA;GD;72
42968;Tamponi;Blue Box;Product 7;Customer 53;Emilia Romagna;MO;GD;180
42968;Tamponi;Blue Box;Product 7;Customer 73;Abruzzo;PE;DO;3
42968;Tamponi;Blue Box;Product 7;Customer 160;Toscana;LI;GD;60
42968;Tamponi;Compak;Product 8;Customer 45;Liguria;SV;DO;16
42968;Tamponi;Compak;Product 8;Customer 46;Calabria;CS;DO;16
42968;Tamponi;Compak;Product 8;Customer 46;Campania;CE;DO;16
42968;Tamponi;Compak;Product 8;Customer 144;Lombardia;PV;GD;16
42968;Tamponi;Compak;Product 9;Customer 73;Abruzzo;PE;DO;2,40096
42968;Tamponi;Compak;Product 9;Customer 160;Toscana;LI;GD;36,0144
42968;Tamponi;Compak;Product 10;Customer 158;Lombardia;MI;DO;91,2
42968;Tamponi;Compak;Product 11;Customer 73;Abruzzo;PE;DO;2,40096
42968;Tamponi;Digital;Product 13;Customer 73;Abruzzo;PE;DO;3,1983
42968;Tamponi;Digital;Product 13;Customer 159;Toscana;FI;GD;230,2776
42968;Tamponi;Digital;Product 15;Customer 73;Abruzzo;PE;DO;3,1983
42969;Tamponi;Blue Box;Product 3;Customer 46;Lazio;RM;DO;98
42969;Tamponi;Blue Box;Product 3;Customer 46;Umbria;PG;DO;14
42969;Tamponi;Blue Box;Product 3;Customer 147;Lazio;RM;GD;14
42969;Tamponi;Blue Box;Product 3;Customer 147;Marche;AN;GD;56
42969;Tamponi;Blue Box;Product 3;Customer 147;Sicilia;CT;GD;28
42969;Tamponi;Blue Box;Product 4;Customer 53;Lazio;FR;GD;96
42969;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
42969;Tamponi;Blue Box;Product 5;Customer 46;Lazio;RM;DO;72
42969;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;24
42969;Tamponi;Blue Box;Product 5;Customer 147;Lazio;RM;GD;24
42969;Tamponi;Blue Box;Product 5;Customer 147;Lombardia;BS;GD;72
42969;Tamponi;Blue Box;Product 7;Customer 53;Lazio;FR;GD;180
42969;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;40
42969;Tamponi;Compak;Product 8;Customer 45;Emilia Romagna;MO;DO;16
42969;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;16
42969;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
42969;Tamponi;Compak;Product 8;Customer 147;Marche;AN;GD;48
42969;Tamponi;Compak;Product 9;Customer 30;Piemonte;NO;GD;90,036
42969;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
42969;Tamponi;Compak;Product 10;Customer 10;Puglia;TA;INGROSSO;3,2
42969;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;15,2
42969;Tamponi;Compak;Product 10;Customer 147;Marche;AN;GD;30,4
42969;Tamponi;Compak;Product 10;Customer 147;Sicilia;CT;GD;15,2
42969;Tamponi;Compak;Product 11;Customer 30;Piemonte;NO;GD;172,86912
42969;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42969;Tamponi;Digital;Product 13;Customer 147;Lombardia;BS;GD;25,5864
42969;Tamponi;Digital;Product 13;Customer 147;Marche;AN;GD;12,7932
42969;Tamponi;Digital;Product 15;Customer 21;Calabria;CZ;GD;12,7932
42969;Tamponi;Digital;Product 15;Customer 30;Piemonte;NO;GD;10,661
42969;Tamponi;Digital;Product 15;Customer 147;Lazio;RM;GD;10,661
42969;Tamponi;Digital;Product 15;Customer 147;Lombardia;BS;GD;31,983
42970;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;112
42970;Tamponi;Blue Box;Product 3;Customer 21;Sicilia;ME;GD;14
42970;Tamponi;Blue Box;Product 3;Customer 42;Abruzzo;CH;DO;98
42970;Tamponi;Blue Box;Product 3;Customer 49;Sardegna;OR;GD;70
42970;Tamponi;Blue Box;Product 4;Customer 30;Piemonte;TO;GD;108
42970;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;96
42970;Tamponi;Blue Box;Product 4;Customer 91;Veneto;VI;DO;96
42970;Tamponi;Blue Box;Product 5;Customer 42;Abruzzo;CH;DO;72
42970;Tamponi;Blue Box;Product 5;Customer 49;Sardegna;OR;GD;144
42970;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;TO;GD;180
42970;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;40
42970;Tamponi;Blue Box;Product 7;Customer 91;Veneto;VI;DO;120
42970;Tamponi;Blue Box;Product 7;Customer 117;Piemonte;CN;DO;10
42970;Tamponi;Compak;Product 8;Customer 42;Abruzzo;CH;DO;112
42970;Tamponi;Compak;Product 9;Customer 30;Piemonte;TO;GD;126,0504
42970;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;88,83552
42970;Tamponi;Compak;Product 10;Customer 18;Veneto;TV;GD;15,2
42970;Tamponi;Compak;Product 10;Customer 42;Abruzzo;CH;DO;91,2
42970;Tamponi;Compak;Product 11;Customer 30;Piemonte;TO;GD;100,84032
42970;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;57,62304
42970;Tamponi;Digital;Product 13;Customer 148;Sicilia;ME;GD;12,7932
42970;Tamponi;Digital;Product 15;Customer 148;Sicilia;ME;GD;10,661
42971;Tamponi;Blue Box;Product 2;Customer 45;Sardegna;SU;DO;10,80108
42971;Tamponi;Blue Box;Product 2;Customer 45;Toscana;PI;DO;10,80108
42971;Tamponi;Blue Box;Product 2;Customer 49;Sardegna;OR;GD;21,60216
42971;Tamponi;Blue Box;Product 2;Customer 113;Lombardia;BG;GD;10,80108
42971;Tamponi;Blue Box;Product 2;Customer 162;Puglia;BA;DRUGSTORE;54,0054
42971;Tamponi;Blue Box;Product 3;Customer 21;Sicilia;CL;GD;28
42971;Tamponi;Blue Box;Product 3;Customer 45;Sardegna;SU;DO;98
42971;Tamponi;Blue Box;Product 3;Customer 46;Calabria;CS;DO;42
42971;Tamponi;Blue Box;Product 3;Customer 46;Sicilia;PA;DO;14
42971;Tamponi;Blue Box;Product 3;Customer 49;Sardegna;OR;GD;98
42971;Tamponi;Blue Box;Product 3;Customer 93;Lombardia;MI;DO;84
42971;Tamponi;Blue Box;Product 3;Customer 113;Sicilia;CT;GD;98
42971;Tamponi;Blue Box;Product 3;Customer 121;Abruzzo;TE;DO;1
42971;Tamponi;Blue Box;Product 3;Customer 135;Campania;NA;DRUGSTORE;98
42971;Tamponi;Blue Box;Product 3;Customer 162;Puglia;BA;DRUGSTORE;84
42971;Tamponi;Blue Box;Product 4;Customer 30;Lazio;RM;GD;84
42971;Tamponi;Blue Box;Product 4;Customer 67;Toscana;FI;GD;101,33308
42971;Tamponi;Blue Box;Product 5;Customer 21;Sicilia;CL;GD;24
42971;Tamponi;Blue Box;Product 5;Customer 44;Lombardia;BG;DO;72
42971;Tamponi;Blue Box;Product 5;Customer 45;Sardegna;SU;DO;60
42971;Tamponi;Blue Box;Product 5;Customer 45;Toscana;PI;DO;72
42971;Tamponi;Blue Box;Product 5;Customer 46;Calabria;CS;DO;24
